scheme,step,hour,load,slice,slice_name,offered_mbps,delivered_mbps,radio_mbps,compute_cap_mbps,eta,d_e2e_ms,d_transport_ms,d_proc_ms,violated,placement
S0,37,4,0.2,2,YOLO,3.0,3.0,77.75603587120858,15.0,1.4241032210844062,116.19755421805888,112.0,3.6,1,central/central/edge
S0,37,4,0.2,3,VIDEO,6.4,6.4,40.588290174888506,32.0,0.7433752779283609,114.00636657633568,112.0,1.6,1,central/central/edge
S0,37,4,0.2,4,CPU-OFF,1.6,1.6,88.56467712252984,8.0,1.6220636835628175,132.44112376658023,112.0,18.0,0,central/central/edge
S0,37,4,0.2,5,MQTT,0.4,0.4,73.48878659331523,2.0,1.3459484724050408,115.70811241995438,112.0,0.6,1,central/central/edge
S0,38,4,0.2,1,BE-DL,4.0,4.0,82.98942085851043,20.0,1.5199527629763814,115.82732237306772,112.0,2.0,0,central/central/edge
S0,38,4,0.2,2,YOLO,3.0,3.0,71.55269904303742,15.0,1.3104889934622237,118.31064070541417,112.0,3.6,1,central/central/edge
S0,38,4,0.2,3,VIDEO,6.4,6.4,76.83498893569606,32.0,1.407234229591503,115.06012102035831,112.0,1.6,1,central/central/edge
S0,38,4,0.2,4,CPU-OFF,1.6,1.6,92.39719938152366,8.0,1.6922563989290047,131.23639481215807,112.0,18.0,0,central/central/edge
S0,38,4,0.2,5,MQTT,0.4,0.4,70.02226406684152,2.0,1.2824590488432512,115.78787732258088,112.0,0.6,1,central/central/edge
S0,39,4,0.2,1,BE-DL,4.0,4.0,76.17312145934153,20.0,1.3951121146399548,115.73957915495146,112.0,2.0,0,central/central/edge
S0,39,4,0.2,2,YOLO,3.0,3.0,37.889155648934086,15.0,0.6939405796508074,115.99274523423911,112.0,3.6,1,central/central/edge
S0,39,4,0.2,3,VIDEO,6.4,6.4,60.650321296954665,32.0,1.11081174536547,114.04406627267295,112.0,1.6,1,central/central/edge
S0,39,4,0.2,4,CPU-OFF,1.6,1.6,53.324377673437716,8.0,0.9766369537259655,131.7854290521445,112.0,18.0,0,central/central/edge
S0,39,4,0.2,5,MQTT,0.4,0.4,123.51572488263636,2.0,2.2621927634182484,115.0768726426513,112.0,0.6,1,central/central/edge
S0,40,5,0.2,1,BE-DL,4.0,4.0,72.08098426406565,20.0,1.3201645469609093,115.86674749177389,112.0,2.0,0,central/central/edge
S0,40,5,0.2,2,YOLO,3.0,3.0,21.287726222096687,15.0,0.38988509564279644,116.26348447155272,112.0,3.6,1,central/central/edge
S0,40,5,0.2,3,VIDEO,6.4,6.4,21.136856123945673,32.0,0.387121907031972,114.72041988631138,112.0,1.6,1,central/central/edge
S0,40,5,0.2,4,CPU-OFF,1.6,1.6,78.68707889635125,8.0,1.4411552911419643,131.9825719801348,112.0,18.0,0,central/central/edge
S0,40,5,0.2,5,MQTT,0.4,0.4,142.56515451095248,2.0,2.611083415951511,113.97141540308779,112.0,0.6,1,central/central/edge
S0,41,5,0.2,1,BE-DL,4.0,4.0,27.572563342646543,20.0,0.504992002612574,114.64055395191234,112.0,2.0,0,central/central/edge
S0,41,5,0.2,2,YOLO,3.0,3.0,27.31677341531162,15.0,0.5003072054086377,118.54663454313173,112.0,3.6,1,central/central/edge
S0,41,5,0.2,3,VIDEO,6.4,6.4,22.298558732385608,32.0,0.40839851158215396,115.39158499577853,112.0,1.6,1,central/central/edge
S0,41,5,0.2,4,CPU-OFF,1.6,1.6,56.458688403997975,8.0,1.034041912161135,133.09791197108802,112.0,18.0,0,central/central/edge
S0,41,5,0.2,5,MQTT,0.4,0.4,50.37169362926388,2.0,0.9225584913784594,115.60055350310309,112.0,0.6,1,central/central/edge
S0,42,5,0.2,1,BE-DL,4.0,4.0,40.148507763846744,20.0,0.7353206550155081,114.34130302372374,112.0,2.0,0,central/central/edge
S0,42,5,0.2,2,YOLO,3.0,3.0,14.29434918691484,15.0,0.26180126715961244,115.89874656604269,112.0,3.6,1,central/central/edge
S0,42,5,0.2,3,VIDEO,6.4,6.4,13.318147672934511,32.0,0.24392211855191412,116.54520295441289,112.0,1.6,1,central/central/edge
S0,42,5,0.2,4,CPU-OFF,1.6,1.6,86.25988494618001,8.0,1.5798513726406593,132.89349767055586,112.0,18.0,0,central/central/edge
S0,42,5,0.2,5,MQTT,0.4,0.4,121.84060439608486,2.0,2.231512901027195,113.94151277075096,112.0,0.6,1,central/central/edge
S0,43,5,0.2,1,BE-DL,4.0,4.0,71.89900200944592,20.0,1.3168315386345406,116.61678731915804,112.0,2.0,0,central/central/edge
S0,43,5,0.2,2,YOLO,3.0,3.0,37.134483298378974,15.0,0.6801187417285527,116.70314786196548,112.0,3.6,1,central/central/edge
S0,43,5,0.2,3,VIDEO,6.4,6.4,33.6897263650284,32.0,0.6170279554034505,115.25912677790821,112.0,1.6,1,central/central/edge
S0,43,5,0.2,4,CPU-OFF,1.6,1.6,119.45550998099826,8.0,2.187829853131836,133.12534715749595,112.0,18.0,0,central/central/edge
S0,43,5,0.2,5,MQTT,0.4,0.4,86.93157825510619,2.0,1.5921534478957178,115.45825424685175,112.0,0.6,1,central/central/edge
S0,44,5,0.2,1,BE-DL,4.0,4.0,76.50019765848893,20.0,1.401102521217746,116.3883298069554,112.0,2.0,0,central/central/edge
S0,44,5,0.2,2,YOLO,3.0,3.0,21.231690907633205,15.0,0.38885880783210997,118.09028692784655,112.0,3.6,1,central/central/edge
S0,44,5,0.2,3,VIDEO,6.4,6.4,38.00926183904743,32.0,0.6961403267224805,115.00589739123753,112.0,1.6,1,central/central/edge
S0,44,5,0.2,4,CPU-OFF,1.6,1.6,131.93912178189947,8.0,2.416467431902921,132.89482832454675,112.0,18.0,0,central/central/edge
S0,44,5,0.2,5,MQTT,0.4,0.4,60.57365627582111,2.0,1.1094076240992876,114.22873100976503,112.0,0.6,1,central/central/edge
S0,45,5,0.2,1,BE-DL,4.0,4.0,78.59484286065526,20.0,1.4394659864588877,117.15092896003502,112.0,2.0,0,central/central/edge
S0,45,5,0.2,2,YOLO,3.0,3.0,37.928648281359585,15.0,0.6946638879369887,118.77923711369013,112.0,3.6,1,central/central/edge
S0,45,5,0.2,3,VIDEO,6.4,6.4,40.60426204816299,32.0,0.7436678030799082,114.11466291079608,112.0,1.6,1,central/central/edge
S0,45,5,0.2,4,CPU-OFF,1.6,1.6,125.18711768647727,8.0,2.2928043532321842,132.26916935386777,112.0,18.0,0,central/central/edge
S0,45,5,0.2,5,MQTT,0.4,0.4,99.44497459060092,2.0,1.8213365309633869,115.19390089028951,112.0,0.6,1,central/central/edge
S0,46,5,0.2,1,BE-DL,4.0,4.0,125.62208439866012,20.0,2.3007707765322367,114.5627527658484,112.0,2.0,0,central/central/edge
S0,46,5,0.2,2,YOLO,3.0,3.0,99.69507340136838,15.0,1.825917095263157,118.34097015247002,112.0,3.6,1,central/central/edge
S0,46,5,0.2,3,VIDEO,6.4,6.4,115.43054445275018,32.0,2.1141125357646553,114.12361951807652,112.0,1.6,1,central/central/edge
S0,46,5,0.2,4,CPU-OFF,1.6,1.6,73.4088074805343,8.0,1.3444836534896392,132.54868939955765,112.0,18.0,0,central/central/edge
S0,46,5,0.2,5,MQTT,0.4,0.4,61.81191038177911,2.0,1.132086270728555,112.86973970770397,112.0,0.6,1,central/central/edge
S0,47,5,0.2,1,BE-DL,4.0,4.0,72.06216731570184,20.0,1.3198199142069933,116.31130435022888,112.0,2.0,0,central/central/edge
S0,47,5,0.2,2,YOLO,3.0,3.0,108.51722746454732,15.0,1.9874950085081926,116.62520556578298,112.0,3.6,1,central/central/edge
S0,47,5,0.2,3,VIDEO,6.4,6.4,74.74942733387323,32.0,1.3690371306570188,115.23695029499895,112.0,1.6,1,central/central/edge
S0,47,5,0.2,4,CPU-OFF,1.6,1.6,63.3913565853794,8.0,1.1610138568750805,131.00257051996667,112.0,18.0,0,central/central/edge
S0,47,5,0.2,5,MQTT,0.4,0.4,26.26945579688229,2.0,0.4811255640454632,114.40521051424926,112.0,0.6,1,central/central/edge
S0,48,6,0.2,1,BE-DL,4.0,4.0,105.58507389049366,20.0,1.9337925620969534,116.73880378201764,112.0,2.0,0,central/central/edge
S0,48,6,0.2,2,YOLO,3.0,3.0,99.35773646263873,15.0,1.8197387630519912,118.89757971080772,112.0,3.6,1,central/central/edge
S0,48,6,0.2,3,VIDEO,6.4,6.4,50.209124322216766,32.0,0.9195810315424316,114.93243334002304,112.0,1.6,1,central/central/edge
S0,48,6,0.2,4,CPU-OFF,1.6,1.6,35.856069767161046,8.0,0.656704574490129,133.05595941714557,112.0,18.0,0,central/central/edge
S0,48,6,0.2,5,MQTT,0.4,0.4,39.6043726342976,2.0,0.7253548101519707,112.9278992254101,112.0,0.6,1,central/central/edge
S0,49,6,0.2,1,BE-DL,4.0,4.0,118.97639196918408,20.0,2.1790547979704042,115.30847200543722,112.0,2.0,0,central/central/edge
S0,49,6,0.2,2,YOLO,3.0,3.0,60.68436907050038,15.0,1.1114353309615455,115.92726209171107,112.0,3.6,1,central/central/edge
S0,49,6,0.2,3,VIDEO,6.4,6.4,90.37864635587333,32.0,1.6552865632943834,116.52299606972645,112.0,1.6,1,central/central/edge
S0,49,6,0.2,4,CPU-OFF,1.6,1.6,47.33477533308015,8.0,0.8669372771626401,131.70076542449218,112.0,18.0,0,central/central/edge
S0,49,6,0.2,5,MQTT,0.4,0.4,37.93401886154186,2.0,0.6947622502113894,115.96840505290064,112.0,0.6,1,central/central/edge
S0,50,6,0.2,1,BE-DL,4.0,4.0,119.4578585872528,20.0,2.187872867898403,114.82701739292362,112.0,2.0,0,central/central/edge
S0,50,6,0.2,2,YOLO,3.0,3.0,43.11789966520746,15.0,0.7897051220733967,117.89993104305155,112.0,3.6,1,central/central/edge
S0,50,6,0.2,3,VIDEO,6.4,6.4,38.39970511540012,32.0,0.7032913024798556,113.70565964240821,112.0,1.6,1,central/central/edge
S0,50,6,0.2,4,CPU-OFF,1.6,1.6,72.11671327430328,8.0,1.320818924437789,131.83914403689607,112.0,18.0,0,central/central/edge
S0,50,6,0.2,5,MQTT,0.4,0.4,42.60169312992482,2.0,0.780250789925363,114.25761815823148,112.0,0.6,1,central/central/edge
S0,51,6,0.2,1,BE-DL,4.0,4.0,63.15636932410622,20.0,1.1567100608810663,115.06721713930519,112.0,2.0,0,central/central/edge
S0,51,6,0.2,2,YOLO,3.0,3.0,33.3171673023281,15.0,0.6102045293466685,116.47026869707628,112.0,3.6,1,central/central/edge
S0,51,6,0.2,3,VIDEO,6.4,6.4,25.45130279977991,32.0,0.46614107691904594,116.85602812119576,112.0,1.6,1,central/central/edge
S0,51,6,0.2,4,CPU-OFF,1.6,1.6,35.33228451325886,8.0,0.6471114379717741,132.09403895746675,112.0,18.0,0,central/central/edge
S0,51,6,0.2,5,MQTT,0.4,0.4,63.80058618031522,2.0,1.1685089044013777,113.13955126029964,112.0,0.6,1,central/central/edge
S0,52,6,0.2,1,BE-DL,4.0,4.0,68.00283815424818,20.0,1.2454732262682817,115.32977226962593,112.0,2.0,0,central/central/edge
S0,52,6,0.2,2,YOLO,3.0,3.0,66.72881623856446,15.0,1.2221394915487998,117.83491048585337,112.0,3.6,1,central/central/edge
S0,52,6,0.2,3,VIDEO,6.4,6.4,26.032489560445743,32.0,0.47678552308508687,115.98677963150762,112.0,1.6,1,central/central/edge
S0,52,6,0.2,4,CPU-OFF,1.6,1.6,53.40923276854859,8.0,0.9781910763470437,130.99236993212037,112.0,18.0,0,central/central/edge
S0,52,6,0.2,5,MQTT,0.4,0.4,62.31505295924389,2.0,1.141301336249888,115.5087019066464,112.0,0.6,1,central/central/edge
S0,53,6,0.2,1,BE-DL,4.0,4.0,59.45060330591474,20.0,1.0888388883867168,114.76302075516193,112.0,2.0,0,central/central/edge
S0,53,6,0.2,2,YOLO,3.0,3.0,53.80107523465026,15.0,0.9853676782902978,116.48886891031462,112.0,3.6,1,central/central/edge
S0,53,6,0.2,3,VIDEO,6.4,6.4,64.80059307829788,32.0,1.1868240490530746,114.98381968332687,112.0,1.6,1,central/central/edge
S0,53,6,0.2,4,CPU-OFF,1.6,1.6,87.30752314440592,8.0,1.59903888542868,130.118554443636,112.0,18.0,0,central/central/edge
S0,53,6,0.2,5,MQTT,0.4,0.4,101.41155485542575,2.0,1.857354484531607,112.79155900155253,112.0,0.6,1,central/central/edge
S0,54,6,0.2,1,BE-DL,4.0,4.0,43.76492069300351,20.0,0.8015553240476834,114.26189254893977,112.0,2.0,0,central/central/edge
S0,54,6,0.2,2,YOLO,3.0,3.0,60.27820216875875,15.0,1.1039963767171932,118.19045937487024,112.0,3.6,1,central/central/edge
S0,54,6,0.2,3,VIDEO,6.4,6.4,46.81779187835097,32.0,0.8574687157207137,114.34962590542187,112.0,1.6,1,central/central/edge
S0,54,6,0.2,4,CPU-OFF,1.6,1.6,64.97508203906277,8.0,1.190019817565252,133.04343044452423,112.0,18.0,0,central/central/edge
S0,54,6,0.2,5,MQTT,0.4,0.4,116.71189257977927,2.0,2.1375804501791076,115.77286284860124,112.0,0.6,1,central/central/edge
S0,55,6,0.2,1,BE-DL,4.0,4.0,61.35137210262078,20.0,1.1236515037110033,114.08976763994787,112.0,2.0,0,central/central/edge
S0,55,6,0.2,2,YOLO,3.0,3.0,50.899829647265136,15.0,0.9322313122209731,118.26389610494641,112.0,3.6,1,central/central/edge
S0,55,6,0.2,3,VIDEO,6.4,6.4,91.48910938742033,32.0,1.6756247140553173,115.56986149838923,112.0,1.6,1,central/central/edge
S0,55,6,0.2,4,CPU-OFF,1.6,1.6,85.1613322232663,8.0,1.5597313594004816,130.28801937293335,112.0,18.0,0,central/central/edge
S0,55,6,0.2,5,MQTT,0.4,0.4,85.97440615545993,2.0,1.5746228233600719,114.59758015415933,112.0,0.6,1,central/central/edge
S0,56,7,0.2,1,BE-DL,4.0,4.0,54.55216833383836,20.0,0.9991239621582118,116.80930518836307,112.0,2.0,0,central/central/edge
S0,56,7,0.2,2,YOLO,3.0,3.0,34.63004263391472,15.0,0.6342498650900131,116.61712067718885,112.0,3.6,1,central/central/edge
S0,56,7,0.2,3,VIDEO,6.4,6.4,49.36606569826386,32.0,0.9041403974041,114.41215930641994,112.0,1.6,1,central/central/edge
S0,56,7,0.2,4,CPU-OFF,1.6,1.6,91.07958223663829,8.0,1.668124216788247,131.1588278824971,112.0,18.0,0,central/central/edge
S0,56,7,0.2,5,MQTT,0.4,0.4,134.86614745899683,2.0,2.470075960787488,112.80718126348637,112.0,0.6,1,central/central/edge
S0,57,7,0.2,1,BE-DL,4.0,4.0,70.85030781855308,20.0,1.2976246853214848,116.10747659563458,112.0,2.0,0,central/central/edge
S0,57,7,0.2,2,YOLO,3.0,3.0,39.89719310873589,15.0,0.7307178225043204,115.86105598477687,112.0,3.6,1,central/central/edge
S0,57,7,0.2,3,VIDEO,6.4,6.4,133.99979609480957,32.0,2.4542087196851567,113.89269678010072,112.0,1.6,1,central/central/edge
S0,57,7,0.2,4,CPU-OFF,1.6,1.6,64.96788802908493,8.0,1.1898880591407497,133.26228843002383,112.0,18.0,0,central/central/edge
S0,57,7,0.2,5,MQTT,0.4,0.4,135.26372182955183,2.0,2.4773575426657843,113.03749845530045,112.0,0.6,1,central/central/edge
S0,58,7,0.2,1,BE-DL,4.0,4.0,56.659539627009075,20.0,1.0377205059891772,115.44043963979877,112.0,2.0,0,central/central/edge
S0,58,7,0.2,2,YOLO,3.0,3.0,57.389656006585724,15.0,1.0510926008532184,117.0350820080802,112.0,3.6,1,central/central/edge
S0,58,7,0.2,3,VIDEO,6.4,6.4,141.36304144198337,32.0,2.5890666930766186,116.05023119589121,112.0,1.6,1,central/central/edge
S0,58,7,0.2,4,CPU-OFF,1.6,1.6,126.41928410545103,8.0,2.3153715037628393,131.6531629051174,112.0,18.0,0,central/central/edge
S0,58,7,0.2,5,MQTT,0.4,0.4,43.93824335720038,2.0,0.8047297318168567,115.44271755294186,112.0,0.6,1,central/central/edge
S0,59,7,0.2,1,BE-DL,4.0,4.0,64.86858865778306,20.0,1.188069389336686,114.68101910665528,112.0,2.0,0,central/central/edge
S0,59,7,0.2,2,YOLO,3.0,3.0,55.4324935026877,15.0,1.0152471337488589,118.24254638171318,112.0,3.6,1,central/central/edge
S0,59,7,0.2,3,VIDEO,6.4,6.4,100.31130491085382,32.0,1.8372033866456743,114.36827797029952,112.0,1.6,1,central/central/edge
S0,59,7,0.2,4,CPU-OFF,1.6,1.6,118.84592649056587,8.0,2.1766653203400343,132.13117733806808,112.0,18.0,0,central/central/edge
S0,59,7,0.2,5,MQTT,0.4,0.4,60.573656275821044,2.0,1.1094076240992865,114.70491462695104,112.0,0.6,1,central/central/edge
S0,60,7,0.2,1,BE-DL,4.0,4.0,78.59484286065519,20.0,1.4394659864588863,116.31543570026935,112.0,2.0,0,central/central/edge
S0,60,7,0.2,2,YOLO,3.0,3.0,149.6038192394418,15.0,2.7399966893670658,116.75814819749186,112.0,3.6,1,central/central/edge
S0,60,7,0.2,3,VIDEO,6.4,6.4,76.4625713893979,32.0,1.4004133954102178,114.05004005153515,112.0,1.6,1,central/central/edge
S0,60,7,0.2,4,CPU-OFF,1.6,1.6,48.253943544605846,8.0,0.8837718597913159,133.1337901103305,112.0,18.0,0,central/central/edge
S0,60,7,0.2,5,MQTT,0.4,0.4,94.74393942813629,2.0,1.7352369858633019,115.16016737897331,112.0,0.6,1,central/central/edge
S0,61,7,0.2,1,BE-DL,4.0,4.0,70.26319974840312,20.0,1.2868717902637934,116.94844300311206,112.0,2.0,0,central/central/edge
S0,61,7,0.2,2,YOLO,3.0,3.0,106.73874706559549,15.0,1.9549221074284888,117.59486682683348,112.0,3.6,1,central/central/edge
S0,61,7,0.2,3,VIDEO,6.4,6.4,64.56284689730094,32.0,1.1824697233937902,116.8535251878062,112.0,1.6,1,central/central/edge
S0,61,7,0.2,4,CPU-OFF,1.6,1.6,104.52775847771731,8.0,1.9144278109472035,131.81013537992612,112.0,18.0,0,central/central/edge
S0,61,7,0.2,5,MQTT,0.4,0.4,33.25920050999283,2.0,0.6091428664833851,113.4080742672166,112.0,0.6,1,central/central/edge
S0,62,7,0.2,1,BE-DL,4.0,4.0,135.9354519818921,20.0,2.4896602927086464,114.0150506676267,112.0,2.0,0,central/central/edge
S0,62,7,0.2,2,YOLO,3.0,3.0,61.49309556324351,15.0,1.1262471714879763,116.9837313201616,112.0,3.6,1,central/central/edge
S0,62,7,0.2,3,VIDEO,6.4,6.4,69.06672233188287,32.0,1.2649582844667193,115.0133995790222,112.0,1.6,1,central/central/edge
S0,62,7,0.2,4,CPU-OFF,1.6,1.6,58.9126194353255,8.0,1.0789857039436905,132.3485395864093,112.0,18.0,0,central/central/edge
S0,62,7,0.2,5,MQTT,0.4,0.4,37.28567919557489,2.0,0.6828878973548514,113.28236673827254,112.0,0.6,1,central/central/edge
S0,63,7,0.2,1,BE-DL,4.0,4.0,119.52015978467051,20.0,2.189013915470156,116.8938279329312,112.0,2.0,0,central/central/edge
S0,63,7,0.2,2,YOLO,3.0,3.0,105.50845348175447,15.0,1.932389257907591,118.49667918126443,112.0,3.6,1,central/central/edge
S0,63,7,0.2,3,VIDEO,6.4,6.4,99.65750433652119,32.0,1.8252290171524026,116.69708033985076,112.0,1.6,1,central/central/edge
S0,63,7,0.2,4,CPU-OFF,1.6,1.6,78.94361578988399,8.0,1.4458537690454945,130.9059017718653,112.0,18.0,0,central/central/edge
S0,63,7,0.2,5,MQTT,0.4,0.4,39.6043726342976,2.0,0.7253548101519707,115.53953020992786,112.0,0.6,1,central/central/edge
S0,64,8,1.0,1,BE-DL,20.0,20.0,53.43854893531149,20.0,0.9787280024782323,115.69445818708026,112.0,2.0,0,central/central/edge
S0,64,8,1.0,2,YOLO,15.0,15.0,15.46823641962548,15.0,0.283301033326474,130.26318049206265,112.0,18.0,1,central/central/edge
S0,64,8,1.0,3,VIDEO,32.0,12.146890070229379,12.146890070229379,32.0,0.22247051410676516,123.34894758152676,112.0,8.0,1,central/central/edge
S0,64,8,1.0,4,CPU-OFF,8.0,8.0,43.73622516155944,8.0,0.8010297648637259,202.04548814074715,112.0,90.0,0,central/central/edge
S0,64,8,1.0,5,MQTT,2.0,2.0,30.46216666154119,2.0,0.5579151403212672,116.73808650517708,112.0,3.0,1,central/central/edge
S0,65,8,1.0,1,BE-DL,20.0,20.0,54.257576991920224,20.0,0.9937285163355352,116.08985639912483,112.0,2.0,0,central/central/edge
S0,65,8,1.0,2,YOLO,15.0,15.0,21.30531512869078,15.0,0.3902072367892084,131.85878885476652,112.0,18.0,1,central/central/edge
S0,65,8,1.0,3,VIDEO,32.0,20.282026065497707,20.282026065497707,32.0,0.3714656788552693,122.65137797587194,112.0,8.0,1,central/central/edge
S0,65,8,1.0,4,CPU-OFF,8.0,8.0,25.598680666069477,8.0,0.4688403052393677,204.4450815960761,112.0,90.0,0,central/central/edge
S0,65,8,1.0,5,MQTT,2.0,2.0,34.21045054372747,2.0,0.6265650282733968,117.88754713731952,112.0,3.0,1,central/central/edge
S0,66,8,1.0,1,BE-DL,20.0,20.0,42.37072878705861,20.0,0.7760206737556522,114.37599923595485,112.0,2.0,0,central/central/edge
S0,66,8,1.0,2,YOLO,15.0,15.0,20.769796371111717,15.0,0.380399200936112,130.57336227541512,112.0,18.0,1,central/central/edge
S0,66,8,1.0,3,VIDEO,32.0,16.091791447602784,16.091791447602784,32.0,0.29472145508430003,123.04922651070943,112.0,8.0,1,central/central/edge
S0,66,8,1.0,4,CPU-OFF,8.0,8.0,58.491260916907514,8.0,1.071268514961676,202.93275219076332,112.0,90.0,0,central/central/edge
S0,66,8,1.0,5,MQTT,2.0,2.0,49.249575297085435,2.0,0.9020068735729933,118.12910734443925,112.0,3.0,1,central/central/edge
S0,67,8,1.0,1,BE-DL,20.0,20.0,54.54034735213821,20.0,0.998907460661872,115.01499119079271,112.0,2.0,0,central/central/edge
S0,67,8,1.0,2,YOLO,15.0,15.0,21.77169004393842,15.0,0.39874890190363405,131.34627701359514,112.0,18.0,1,central/central/edge
S0,67,8,1.0,3,VIDEO,32.0,11.364721248968776,11.364721248968776,32.0,0.20814507781994093,120.36288037636446,112.0,8.0,1,central/central/edge
S0,67,8,1.0,4,CPU-OFF,8.0,8.0,49.01480222430085,8.0,0.8977070004450706,203.50416452554924,112.0,90.0,0,central/central/edge
S0,67,8,1.0,5,MQTT,2.0,2.0,39.96758569110121,2.0,0.7320070639395826,117.79280017750602,112.0,3.0,1,central/central/edge
S0,68,8,1.0,1,BE-DL,20.0,20.0,39.83492201208501,20.0,0.7295773262286631,114.75361834501996,112.0,2.0,0,central/central/edge
S0,68,8,1.0,2,YOLO,15.0,13.076119199162719,13.076119199162719,15.0,0.2394893626220278,131.90370130200114,112.0,18.0,1,central/central/edge
S0,68,8,1.0,3,VIDEO,32.0,12.528114661804258,12.528114661804258,32.0,0.22945264948359445,123.45714700014946,112.0,8.0,1,central/central/edge
S0,68,8,1.0,4,CPU-OFF,8.0,8.0,72.03849443305242,8.0,1.3193863449277,203.7350355172388,112.0,90.0,0,central/central/edge
S0,68,8,1.0,5,MQTT,2.0,2.0,51.18868959369109,2.0,0.9375217874302396,117.06996757330577,112.0,3.0,1,central/central/edge
S0,69,8,1.0,1,BE-DL,20.0,20.0,76.17312145934154,20.0,1.395112114639955,116.50647433510451,112.0,2.0,0,central/central/edge
S0,69,8,1.0,2,YOLO,15.0,15.0,21.057185290953058,15.0,0.3856627342665395,133.1922577224612,112.0,18.0,1,central/central/edge
S0,69,8,1.0,3,VIDEO,32.0,19.564162121286664,19.564162121286664,32.0,0.3583179875693528,123.24301734002628,112.0,8.0,1,central/central/edge
S0,69,8,1.0,4,CPU-OFF,8.0,8.0,88.27649077031285,8.0,1.616785545243825,204.05334062681501,112.0,90.0,0,central/central/edge
S0,69,8,1.0,5,MQTT,2.0,2.0,55.47740185406546,2.0,1.01606963102684,116.23378950459959,112.0,3.0,1,central/central/edge
S0,70,8,1.0,1,BE-DL,20.0,20.0,75.65752165121394,20.0,1.385668894710878,114.99034294172309,112.0,2.0,0,central/central/edge
S0,70,8,1.0,2,YOLO,15.0,15.0,71.83963298316526,15.0,1.3157441938308656,133.2749029454429,112.0,18.0,1,central/central/edge
S0,70,8,1.0,3,VIDEO,32.0,32.0,70.15532603250598,32.0,1.2848960811814283,122.55601181981051,112.0,8.0,1,central/central/edge
S0,70,8,1.0,4,CPU-OFF,8.0,8.0,136.95535883858605,8.0,2.508339905468609,205.0514299115047,112.0,90.0,0,central/central/edge
S0,70,8,1.0,5,MQTT,2.0,2.0,85.97440615545989,2.0,1.5746228233600712,115.58618352858551,112.0,3.0,1,central/central/edge
S0,71,8,1.0,1,BE-DL,20.0,20.0,81.53177332503016,20.0,1.493255921703849,114.58281082331223,112.0,2.0,0,central/central/edge
S0,71,8,1.0,2,YOLO,15.0,15.0,83.03762911142991,15.0,1.5208356980115367,131.89042284267748,112.0,18.0,1,central/central/edge
S0,71,8,1.0,3,VIDEO,32.0,32.0,128.07234025492983,32.0,2.345647257416297,120.39036696142182,112.0,8.0,1,central/central/edge
S0,71,8,1.0,4,CPU-OFF,8.0,8.0,63.38286717052605,8.0,1.1608583730865576,204.53605729426218,112.0,90.0,0,central/central/edge
S0,71,8,1.0,5,MQTT,2.0,2.0,127.82494297318578,2.0,2.3411161716700692,117.08313223780891,112.0,3.0,1,central/central/edge
S0,72,9,1.0,1,BE-DL,20.0,20.0,57.69239350939322,20.0,1.0566372437617806,114.32100374181705,112.0,2.0,0,central/central/edge
S0,72,9,1.0,2,YOLO,15.0,15.0,84.51340905828998,15.0,1.5478646347672158,132.66748680143021,112.0,18.0,1,central/central/edge
S0,72,9,1.0,3,VIDEO,32.0,32.0,74.16019249521904,32.0,1.3582452837952204,121.89512983733768,112.0,8.0,1,central/central/edge
S0,72,9,1.0,4,CPU-OFF,8.0,8.0,135.9412110860685,8.0,2.4897657708071153,202.66073226382642,112.0,90.0,0,central/central/edge
S0,72,9,1.0,5,MQTT,2.0,2.0,54.72501722874998,2.0,1.0022896928342486,116.21512747661632,112.0,3.0,1,central/central/edge
S0,73,9,1.0,1,BE-DL,20.0,20.0,92.21828518602845,20.0,1.6889795821616933,117.08666003940895,112.0,2.0,0,central/central/edge
